14078_BKW,190211321954,WOMENS GO WALK 3,14078_BKW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Black,10,
14078_NVW,190211358363,WOMENS GO WALK 3,14078_NVW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,6,
14078_NVW,190211358387,WOMENS GO WALK 3,14078_NVW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,7,
14078_NVW,190211358400,WOMENS GO WALK 3,14078_NVW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,8,
14078_NVW,190211358424,WOMENS GO WALK 3,14078_NVW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,9,
14078_NVW,190211358448,WOMENS GO WALK 3,14078_NVW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,10,
14232_CCHP,190872910139,WOMENS GO AIR 2,14232_CCHP,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Charcoal,6,
14232_CCHP,190872910153,WOMENS GO AIR 2,14232_CCHP,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Charcoal,7,
14232_CCHP,190872910177,WOMENS GO AIR 2,14232_CCHP,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Charcoal,8,
14232_CCHP,190872910191,WOMENS GO AIR 2,14232_CCHP,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Charcoal,9,
14232_CCHP,190872910214,WOMENS GO AIR 2,14232_CCHP,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Charcoal,10,
14508_OLV,190872715161,WOMENS GO STEP LITE - EFFORTLESS,14508_OLV,Women,Footwear,Performance - Walking,100,5699.0,5699.0,Green,6,
14508_OLV,190872715185,WOMENS GO STEP LITE - EFFORTLESS,14508_OLV,Women,Footwear,Performance - Walking,100,5699.0,5699.0,Green,7,
14508_OLV,190872715208,WOMENS GO STEP LITE - EFFORTLESS,14508_OLV,Women,Footwear,Performance - Walking,100,5699.0,5699.0,Green,8,
14691_CCMT,884390363460,WOMENS H2 GO,14691_CCMT,Women,Footwear,Performance - Walking,100,2499.0,2499.0,Charcoal,6,
14691_CCMT,884390363521,WOMENS H2 GO,14691_CCMT,Women,Footwear,Performance - Walking,100,2499.0,2499.0,Charcoal,9,
14691_CCMT,884390363545,WOMENS H2 GO,14691_CCMT,Women,Footwear,Performance - Walking,100,2499.0,2499.0,Charcoal,10,
14691_NVLB,884390780465,Womens H2 GO,14691_NVLB,Women,Footwear,Performance - Walking,100,2499.0,2499.0,Navy,6,
14691_NVLB,884390780489,Womens H2 GO,14691_NVLB,Women,Footwear,Performance - Walking,100,2499.0,2499.0,Navy,7,
14691_NVLB,884390780502,Womens H2 GO,14691_NVLB,Women,Footwear,Performance - Walking,100,2499.0,2499.0,Navy,8,
15374_MVE,192283138836,WOMENS GO WALK LITE - SPLENDID,15374_MVE,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Purple,8,
15374_MVE,192283138850,WOMENS GO WALK LITE - SPLENDID,15374_MVE,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Purple,9,
15374_MVE,192283138874,WOMENS GO WALK LITE - SPLENDID,15374_MVE,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Purple,10,
15374_NAT,192283138911,WOMENS GO WALK LITE - SPLENDID,15374_NAT,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Natural,6,
15374_NAT,192283138935,WOMENS GO WALK LITE - SPLENDID,15374_NAT,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Natural,7,
15374_NAT,192283138959,WOMENS GO WALK LITE - SPLENDID,15374_NAT,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Natural,8,
15374_NAT,192283138973,WOMENS GO WALK LITE - SPLENDID,15374_NAT,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Natural,9,
15378_BBK,192283134067,WOMENS GO WALK LITE - HEAVENLY,15378_BBK,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,7,
15384_NVW,192283875281,Womens GO WALK LITE - ECLECTIC,15384_NVW,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Navy,8,
15384_NVW,192283875304,Womens GO WALK LITE - ECLECTIC,15384_NVW,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Navy,9,
15384_NVW,192283875328,Womens GO WALK LITE - ECLECTIC,15384_NVW,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Navy,10,
15385_NVY,191665982067,WOMENS GO WALK LITE - HARMONY,15385_NVY,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Navy,6,
15385_NVY,191665982081,WOMENS GO WALK LITE - HARMONY,15385_NVY,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Navy,7,
15385_NVY,191665982104,WOMENS GO WALK LITE - HARMONY,15385_NVY,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Navy,8,
15385_NVY,191665982128,WOMENS GO WALK LITE - HARMONY,15385_NVY,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Navy,9,
15385_NVY,191665982142,WOMENS GO WALK LITE - HARMONY,15385_NVY,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Navy,10,
15385_TPE,191665982180,WOMENS GO WALK LITE - HARMONY,15385_TPE,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Brown,6,
15385_TPE,191665982203,WOMENS GO WALK LITE - HARMONY,15385_TPE,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Brown,7,
15385_TPE,191665982227,WOMENS GO WALK LITE - HARMONY,15385_TPE,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Brown,8,
15385_TPE,191665982241,WOMENS GO WALK LITE - HARMONY,15385_TPE,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Brown,9,
15385_TPE,191665982265,WOMENS GO WALK LITE - HARMONY,15385_TPE,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Brown,10,
15389_BBK,193113054999,WOMENS GO WALK LITE - MOONLIGHT,15389_BBK,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,6,
15389_BBK,193113055019,WOMENS GO WALK LITE - MOONLIGHT,15389_BBK,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,7,
15389_BBK,193113055033,WOMENS GO WALK LITE - MOONLIGHT,15389_BBK,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,8,
15389_BBK,193113055057,WOMENS GO WALK LITE - MOONLIGHT,15389_BBK,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,9,
15389_BBK,193113055071,WOMENS GO WALK LITE - MOONLIGHT,15389_BBK,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,10,
15389_GRY,193113157065,WOMENS GO WALK LITE - MOONLIGHT,15389_GRY,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Grey,6,
15389_GRY,193113157089,WOMENS GO WALK LITE - MOONLIGHT,15389_GRY,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Grey,7,
15389_LIL,193113055163,WOMENS GO WALK LITE - MOONLIGHT,15389_LIL,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Purple,8,
15389_LIL,193113055200,WOMENS GO WALK LITE - MOONLIGHT,15389_LIL,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Purple,10,
15393_DEN,191665360728,WOMENS GO WALK LITE - IN BLOOM,15393_DEN,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Blue,6,
15393_DEN,191665360742,WOMENS GO WALK LITE - IN BLOOM,15393_DEN,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Blue,7,
15393_DEN,191665360766,WOMENS GO WALK LITE - IN BLOOM,15393_DEN,Women,Footwear,Performance - Walking,100,4799.0,4799.0,Blue,8,
55366_BBK,191665418900,MENS ON-THE-GO 600 - VENTURE,55366_BBK,Men,Footwear,Performance - SLIPPER,100,3999.0,3999.0,Black,11,
55360_NVW,191665971054,MENS ON-THE-GO 600-FORESHORE,55360_NVW,Men,Footwear,Performance - SLIPPER,100,3999.0,3999.0,Navy,7,
55360_NVW,191665971061,MENS ON-THE-GO 600-FORESHORE,55360_NVW,Men,Footwear,Performance - SLIPPER,100,3999.0,3999.0,Navy,8,
55360_NVW,191665971078,MENS ON-THE-GO 600-FORESHORE,55360_NVW,Men,Footwear,Performance - SLIPPER,100,3999.0,3999.0,Navy,9,
55360_NVW,191665971085,MENS ON-THE-GO 600-FORESHORE,55360_NVW,Men,Footwear,Performance - SLIPPER,100,3999.0,3999.0,Navy,10,
55360_NVW,191665971092,MENS ON-THE-GO 600-FORESHORE,55360_NVW,Men,Footwear,Performance - SLIPPER,100,3999.0,3999.0,Navy,11,
55360_NVW,191665971108,MENS ON-THE-GO 600-FORESHORE,55360_NVW,Men,Footwear,Performance - SLIPPER,100,3999.0,3999.0,Navy,12,
54350-BBK,190211014313,MENS GO Run 400,54350-BBK,Men,Footwear,Performance - Running,100,3699.0,3699.0,Black,7,
54350-BBK,SKR9157,MENS GO Run 400,54350-BBK,Men,Footwear,Performance - Running,100,3699.0,3699.0,Black,8,
54350-BBK,190211014351,MENS GO Run 400,54350-BBK,Men,Footwear,Performance - Running,100,3699.0,3699.0,Black,9,
54350-BBK,190211014375,MENS GO Run 400,54350-BBK,Men,Footwear,Performance - Running,100,3699.0,3699.0,Black,10,
232025_BKRD,194428630533,MENS EQUALIZER 4.0,232025_BKRD,Men,Footwear,Sport,100,6499.0,6499.0,Black,7,
232025_BKRD,194428630595,MENS EQUALIZER 4.0,232025_BKRD,Men,Footwear,Sport,100,6499.0,6499.0,Black,10,
232025_BKRD,194428630618,MENS EQUALIZER 4.0,232025_BKRD,Men,Footwear,Sport,100,6499.0,6499.0,Black,11,
232025_BKRD,194428630632,MENS EQUALIZER 4.0,232025_BKRD,Men,Footwear,Sport,100,6499.0,6499.0,Black,12,
12955_TQPK,193113796097,WOMENS D'LITES 3.0-ZENWAY,12955_TQPK,Women,Footwear,All Shoes - Sport Casual,100,6499.0,6499.0,Green,7,
12983_NVPR,193642244885,WOMENS SUMMITS-QUICK GETAWAY,12983_NVPR,Women,Footwear,All Shoes - Sport Casual,100,3999.0,3999.0,Navy,10,
12986_BKTQ,193113323699,WOMENS SUMMITS-STRIDING,12986_BKTQ,Women,Footwear,All Shoes - Sport Casual,100,3999.0,3999.0,Black,6,
12986_BKTQ,193113323712,WOMENS SUMMITS-STRIDING,12986_BKTQ,Women,Footwear,All Shoes - Sport Casual,100,3999.0,3999.0,Black,7,
12986_BKTQ,193113323736,WOMENS SUMMITS-STRIDING,12986_BKTQ,Women,Footwear,All Shoes - Sport Casual,100,3999.0,3999.0,Black,8,
13024_BKW,193113263438,WOMENS MERIDIAN-SAVVY WIND,13024_BKW,Women,Footwear,All Shoes - Sport Casual,100,5499.0,5499.0,Black,6,
13058_BKMT,193113998330,WOMENS FLEX APPEAL 3.0 - REINALL,13058_BKMT,Women,Footwear,All Shoes - Sport Casual,100,4999.0,4999.0,Black,9,
13064_BKHP,193642319866,WOMENS FLEX APPEAL 3.0-SATELLITE,13064_BKHP,Women,Footwear,All Shoes - Sport Casual,100,4799.0,4799.0,Black,7,
12640_BKTQ,193642767551,WOMENS SKECH-AIR ELEMENT,12640_BKTQ,Women,Footwear,All Shoes - Sport Casual,100,6499.0,6499.0,Black,6,
117013_WYL,194428157467,WOMENS BOBS SPARROW 2.0-METRO DAISY,117013_WYL,Women,Footwear,Fashion Lifestyle - Bobs,100,5499.0,5499.0,White,8,
15216_NVCL,194428036014,WOMENS GO RUN PURE,15216_NVCL,Women,Footwear,Performance - Running,100,5999.0,5999.0,Navy,9,
15216_NVCL,194428036038,WOMENS GO RUN PURE,15216_NVCL,Women,Footwear,Performance - Running,100,5999.0,5999.0,Navy,10,
16704_TPCL,193113953339,WOMENS GO WALK SMART-INFLUENCE,16704_TPCL,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Brown,9,
16704_TPCL,193113953353,WOMENS GO WALK SMART-INFLUENCE,16704_TPCL,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Brown,10,
16704_TPCL,193113953285,WOMENS GO WALK SMART-INFLUENCE,16704_TPCL,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Brown,6H,
16704_TPCL,193113953308,WOMENS GO WALK SMART-INFLUENCE,16704_TPCL,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Brown,7H,
16704_TPCL,193113953322,WOMENS GO WALK SMART-INFLUENCE,16704_TPCL,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Brown,8H,
17690_NVPK,193642395457,WOMENS MAX CUSHIONING PREMIER,17690_NVPK,Women,Footwear,Performance - Walking,100,6999.0,6999.0,Navy,6,
17690_NVPK,193642395471,WOMENS MAX CUSHIONING PREMIER,17690_NVPK,Women,Footwear,Performance - Walking,100,6999.0,6999.0,Navy,7,
17692_NVLV,193642396218,WOMENS MAX CUSHIONING PREMIER-EXPRES,17692_NVLV,Women,Footwear,Performance - Walking,100,7499.0,7499.0,Navy,8,
13275_PNK,193642166927,WOMENS SKECH-AIR STRATUS,13275_PNK,Women,Footwear,All Shoes - Sports Casual,100,6999.0,6999.0,Pink,6,
13275_PNK,193642166941,WOMENS SKECH-AIR STRATUS,13275_PNK,Women,Footwear,All Shoes - Sports Casual,100,6999.0,6999.0,Pink,7,
13275_PNK,193642166965,WOMENS SKECH-AIR STRATUS,13275_PNK,Women,Footwear,All Shoes - Sports Casual,100,6999.0,6999.0,Pink,8,
13275_PNK,193642166989,WOMENS SKECH-AIR STRATUS,13275_PNK,Women,Footwear,All Shoes - Sports Casual,100,6999.0,6999.0,Pink,9,
13275_PNK,193642167009,WOMENS SKECH-AIR STRATUS,13275_PNK,Women,Footwear,All Shoes - Sports Casual,100,6999.0,6999.0,Pink,10,
13278_BKHP,193642167177,WOMENS SKECH-AIR STRATUS-WIND BREEZE,13278_BKHP,Women,Footwear,All Shoes - Sports Casual,100,6499.0,6499.0,Black,6,
13278_BKHP,193642167191,WOMENS SKECH-AIR STRATUS-WIND BREEZE,13278_BKHP,Women,Footwear,All Shoes - Sports Casual,100,6499.0,6499.0,Black,7,
13278_BKHP,193642167214,WOMENS SKECH-AIR STRATUS-WIND BREEZE,13278_BKHP,Women,Footwear,All Shoes - Sports Casual,100,6499.0,6499.0,Black,8,
13278_BKHP,193642167238,WOMENS SKECH-AIR STRATUS-WIND BREEZE,13278_BKHP,Women,Footwear,All Shoes - Sports Casual,100,6499.0,6499.0,Black,9,
13278_BKHP,193642167252,WOMENS SKECH-AIR STRATUS-WIND BREEZE,13278_BKHP,Women,Footwear,All Shoes - Sports Casual,100,6499.0,6499.0,Black,10,
13278_MVE,193642167290,WOMENS SKECH-AIR STRATUS-WIND BREEZE,13278_MVE,Women,Footwear,All Shoes - Sports Casual,100,6499.0,6499.0,Purple,6,
13278_MVE,193642167313,WOMENS SKECH-AIR STRATUS-WIND BREEZE,13278_MVE,Women,Footwear,All Shoes - Sports Casual,100,6499.0,6499.0,Purple,7,
13278_MVE,193642167337,WOMENS SKECH-AIR STRATUS-WIND BREEZE,13278_MVE,Women,Footwear,All Shoes - Sports Casual,100,6499.0,6499.0,Purple,8,
13278_MVE,193642167351,WOMENS SKECH-AIR STRATUS-WIND BREEZE,13278_MVE,Women,Footwear,All Shoes - Sports Casual,100,6499.0,6499.0,Purple,9,
13278_MVE,193642167375,WOMENS SKECH-AIR STRATUS-WIND BREEZE,13278_MVE,Women,Footwear,All Shoes - Sports Casual,100,6499.0,6499.0,Purple,10,
13275_WTQ,193642167047,WOMENS SKECH-AIR STRATUS,13275_WTQ,Women,Footwear,All Shoes - Sports Casual,100,6999.0,6999.0,White,6,
13275_WTQ,193642167122,WOMENS SKECH-AIR STRATUS,13275_WTQ,Women,Footwear,All Shoes - Sports Casual,100,6999.0,6999.0,White,10,
15224_BKTQ,193642164763,WOMENS GO RUN RIDE 8,15224_BKTQ,Women,Footwear,Performance - Running,100,8999.0,8999.0,Black,9,
16098_BLCL,193642166323,WOMENS GO WALK AIR,16098_BLCL,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Blue,7,
32772_PEW,193113625250,WOMENS POP UPS - GLAMATHON,32772_PEW,Women,Footwear,Fashion Lifestyle - Slippers / Sandals,100,3299.0,3299.0,Grey,7,
32772_PEW,193113625281,WOMENS POP UPS - GLAMATHON,32772_PEW,Women,Footwear,Fashion Lifestyle - Slippers / Sandals,100,3299.0,3299.0,Grey,10,
15400_TPE,191665360247,WOMENS GO WALK LITE,15400_TPE,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Brown,6,
15414_CHAR,192283875458,Womens GO WALK LITE - QUEENLY,15414_CHAR,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Charcoal,10,
15414_TPE,191665568803,WOMENS GO WALK LITE - QUEENLY,15414_TPE,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Brown,6,
15414_TPE,191665568827,WOMENS GO WALK LITE - QUEENLY,15414_TPE,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Brown,7,
15417_BKW,191665761938,WOMENS GO WALK LITE - STARLET,15417_BKW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Black,9,
15417_NVW,191665569732,WOMENS GO WALK LITE - STARLET,15417_NVW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,7,
15417_NVW,191665569756,WOMENS GO WALK LITE - STARLET,15417_NVW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,8,
15430_NAT,191665268864,WOMENS GO WALK LITE - CORAL,15430_NAT,Women,Footwear,Performance - Walking,100,6499.0,6499.0,Natural,6,
15430_NAT,191665268888,WOMENS GO WALK LITE - CORAL,15430_NAT,Women,Footwear,Performance - Walking,100,6499.0,6499.0,Natural,7,
15430_NAT,191665268901,WOMENS GO WALK LITE - CORAL,15430_NAT,Women,Footwear,Performance - Walking,100,6499.0,6499.0,Natural,8,
15430_NAT,191665268925,WOMENS GO WALK LITE - CORAL,15430_NAT,Women,Footwear,Performance - Walking,100,6499.0,6499.0,Natural,9,
15430_NAT,191665268949,WOMENS GO WALK LITE - CORAL,15430_NAT,Women,Footwear,Performance - Walking,100,6499.0,6499.0,Natural,10,
15430_NVY,191665268994,WOMENS GO WALK LITE - CORAL,15430_NVY,Women,Footwear,Performance - Walking,100,6499.0,6499.0,Navy,6,
15430_NVY,191665269014,WOMENS GO WALK LITE - CORAL,15430_NVY,Women,Footwear,Performance - Walking,100,6499.0,6499.0,Navy,7,
15430_NVY,191665269038,WOMENS GO WALK LITE - CORAL,15430_NVY,Women,Footwear,Performance - Walking,100,6499.0,6499.0,Navy,8,
15430_NVY,191665269052,WOMENS GO WALK LITE - CORAL,15430_NVY,Women,Footwear,Performance - Walking,100,6499.0,6499.0,Navy,9,
15430_NVY,191665269076,WOMENS GO WALK LITE - CORAL,15430_NVY,Women,Footwear,Performance - Walking,100,6499.0,6499.0,Navy,10,
15460_BKW,192283438431,WOMENS GO WALK LITE - FLORET,15460_BKW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,6,
15460_BKW,192283438455,WOMENS GO WALK LITE - FLORET,15460_BKW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,7,
15460_BKW,192283438479,WOMENS GO WALK LITE - FLORET,15460_BKW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,8,
15460_BKW,192283438493,WOMENS GO WALK LITE - FLORET,15460_BKW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,9,
15460_BKW,192283438516,WOMENS GO WALK LITE - FLORET,15460_BKW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,10,
15460_MVE,192283139895,WOMENS GO WALK LITE - FLORET,15460_MVE,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Purple,6,
15460_MVE,192283139918,WOMENS GO WALK LITE - FLORET,15460_MVE,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Purple,7,
15460_MVE,192283139932,WOMENS GO WALK LITE - FLORET,15460_MVE,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Purple,8,
15460_MVE,192283139956,WOMENS GO WALK LITE - FLORET,15460_MVE,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Purple,9,
15460_MVE,192283139970,WOMENS GO WALK LITE - FLORET,15460_MVE,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Purple,10,
15460_NVW,192283823565,WOMENS GO WALK LITE - FLORET,15460_NVW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Navy,6,
15460_NVW,192283823589,WOMENS GO WALK LITE - FLORET,15460_NVW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Navy,7,
15460_NVW,192283823602,WOMENS GO WALK LITE - FLORET,15460_NVW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Navy,8,
15460_NVW,192283823626,WOMENS GO WALK LITE - FLORET,15460_NVW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Navy,9,
15460_NVW,192283823640,WOMENS GO WALK LITE - FLORET,15460_NVW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Navy,10,
15460_TPE,192283140013,WOMENS GO WALK LITE - FLORET,15460_TPE,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Brown,6,
15460_TPE,192283140037,WOMENS GO WALK LITE - FLORET,15460_TPE,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Brown,7,
15460_TPE,192283140051,WOMENS GO WALK LITE - FLORET,15460_TPE,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Brown,8,
15460_TPE,192283140075,WOMENS GO WALK LITE - FLORET,15460_TPE,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Brown,9,
15611_RAS,191665602750,Womens GO WALK JOY,15611_RAS,Women,Footwear,Performance - Walking,100,3999.0,3999.0,Red,9,
15611_RAS,191665602774,Womens GO WALK JOY,15611_RAS,Women,Footwear,Performance - Walking,100,3999.0,3999.0,Red,10,
15615_BKPK,191665496205,Womens GO WALK JOY-TERRIFIC,15615_BKPK,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Black,6,
15615_BKPK,191665496229,Womens GO WALK JOY-TERRIFIC,15615_BKPK,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Black,7,
15615_BKPK,191665496243,Womens GO WALK JOY-TERRIFIC,15615_BKPK,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Black,8,
15615_BKPK,191665496267,Womens GO WALK JOY-TERRIFIC,15615_BKPK,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Black,9,
15615_BKPK,191665496281,Womens GO WALK JOY-TERRIFIC,15615_BKPK,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Black,10,
15615_NVMT,191665496359,WOMENS GO WALK JOY-TERRIFIC,15615_NVMT,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,6,
15615_NVMT,191665496373,WOMENS GO WALK JOY-TERRIFIC,15615_NVMT,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,7,
15615_NVMT,191665496397,WOMENS GO WALK JOY-TERRIFIC,15615_NVMT,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,8,
15615_NVMT,191665496410,WOMENS GO WALK JOY-TERRIFIC,15615_NVMT,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,9,
15615_NVMT,191665496434,WOMENS GO WALK JOY-TERRIFIC,15615_NVMT,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,10,
15615_NVW,192283222429,WOMENS GO WALK JOY-TERRIFIC,15615_NVW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,6,
15615_NVW,192283222443,WOMENS GO WALK JOY-TERRIFIC,15615_NVW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,7,
15615_NVW,192283222467,WOMENS GO WALK JOY-TERRIFIC,15615_NVW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,8,
15615_NVW,192283222481,WOMENS GO WALK JOY-TERRIFIC,15615_NVW,Women,Footwear,Performance - Walking,100,4499.0,4499.0,Navy,9,
15641_BKAQ,193113258885,WOMENS GO WALK JOY-UPTURN,15641_BKAQ,Women,Footwear,Performance - Walking,100,4299.0,4299.0,Black,10,
15667_PUR,192283303449,WOMENS GO WALK REVOLUT ULTR-TURB,15667_PUR,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Purple,8,
15667_PUR,192283303463,WOMENS GO WALK REVOLUT ULTR-TURB,15667_PUR,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Purple,9,
15667_PUR,192283303487,WOMENS GO WALK REVOLUT ULTR-TURB,15667_PUR,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Purple,10,
15669_CCHP,192283246487,WOMENS GO WALK REVOLUT ULTR-BOLT,15669_CCHP,Women,Footwear,Performance - Walking,100,5799.0,5799.0,Charcoal,6,
15669_CCHP,192283246500,WOMENS GO WALK REVOLUT ULTR-BOLT,15669_CCHP,Women,Footwear,Performance - Walking,100,5799.0,5799.0,Charcoal,7,
15669_CCHP,192283246524,WOMENS GO WALK REVOLUT ULTR-BOLT,15669_CCHP,Women,Footwear,Performance - Walking,100,5799.0,5799.0,Charcoal,8,
15669_CCHP,192283246548,WOMENS GO WALK REVOLUT ULTR-BOLT,15669_CCHP,Women,Footwear,Performance - Walking,100,5799.0,5799.0,Charcoal,9,
15669_GYBL,192283344305,WOMENS GO WALK REVOLUT ULTR-BOLT,15669_GYBL,Women,Footwear,Performance - Walking,100,5799.0,5799.0,Grey,7,
15669_GYBL,192283344329,WOMENS GO WALK REVOLUT ULTR-BOLT,15669_GYBL,Women,Footwear,Performance - Walking,100,5799.0,5799.0,Grey,8,
